transaction_id,transaction_time,amount,merchant_latitude,merchant_longitude,customer_distance,transaction_hour,day_of_week,previous_fraud_count,avg_transaction_amount,transaction_frequency,device_type,ip_country_mismatch,card_age_days,is_fraud
TXN000225,2025/7/31 22:13,53.37,58.567203,-141.868774,160.4,22,3,0,51.01,6.73,1,0,1409,legitimate
TXN000226,2025/8/18 02:03,57.21,-83.454373,-139.645794,301.1,2,0,0,17.22,7.84,1,0,601,fraudulent
TXN000227,2025/4/28 12:30,90.46,-46.598743,-62.523549,54,12,0,0,35.51,6.71,1,0,1839,fraudulent
TXN000228,2025/7/9 22:49,74.38,-58.450721,12.016473,81.3,22,2,0,168.74,4,0,0,2028,legitimate
TXN000229,2025/7/6 12:05,21.66,-21.185788,-126.578466,9.9,12,6,1,217.18,3.53,1,0,2131,legitimate
TXN000230,2025/2/15 18:53,129.93,-81.834935,49.171807,115.5,18,5,0,17.59,0.59,1,0,763,fraudulent
TXN000231,2025/1/11 02:24,69.17,56.534718,-68.411288,64.5,2,5,,50.15,2.25,0,0,1083,fraudulent
TXN000232,2025/10/27 17:58,72.48,0.14165,-136.578223,5.7,17,0,0,133.13,4.88,0,0,199,legitimate
TXN000233,2025/7/7 04:08,33.25,74.288021,-62.009817,42.2,4,0,0,120.44,0.95,0,0,1014,legitimate
TXN000234,2025/10/29 20:24,32.79,16.519119,-1.868127,25.9,20,2,0,40.88,3.18,2,0,1863,legitimate
TXN000235,2025/1/12 05:39,125.14,-39.483347,-4.566591,61.7,5,6,0,44.69,5.19,0,0,1943,legitimate
TXN000236,2025/2/11 17:35,5.93,-79.636694,30.742737,248.2,17,1,0,302.2,4.03,0,0,1907,legitimate
TXN000237,2025/3/12 05:35,277.59,42.326928,-128.248114,79.7,5,2,0,190.99,2.89,2,0,2632,legitimate
TXN000238,2025/6/21 06:51,27.21,52.570132,-20.006702,97.9,6,5,0,107.34,7.55,0,0,2683,legitimate
TXN000239,2025/1/17 17:33,17.32,-80.297037,-107.573383,68.9,17,4,0,7.81,0.18,0,0,1283,legitimate
TXN000240,2025/8/14 16:13,93.18,-5.641116,-65.968348,9.2,16,3,0,61.18,6.4,0,1,2428,legitimate
TXN000241,2025/3/31 13:56,110.24,89.90194,-172.048921,50.7,13,0,0,29.12,2.77,0,0,511,legitimate
TXN000242,2025/3/10 08:29,149.51,3.90553,108.756372,69.7,8,0,1,182.44,1.13,0,1,1599,legitimate
TXN000243,2025/9/13 02:03,31.56,75.436166,145.324546,59.7,2,5,0,69.41,6.01,0,0,1405,legitimate
TXN000244,2025/8/18 08:34,45.12,65.348828,-132.606649,139.4,8,0,0,181.38,7.1,0,0,513,legitimate
TXN000245,2025/11/29 01:57,133.76,38.503765,-51.110065,77.8,1,5,0,36.27,7.96,0,0,2795,fraudulent
TXN000246,2025/1/28 16:17,40.39,-27.478141,154.447999,36.7,16,1,0,22.04,1.38,0,0,283,legitimate
TXN000247,2025/10/22 07:44,1914.49,-64.187998,-77.822918,34.9,7,2,0,103.05,3.64,0,0,2020,legitimate
TXN000248,2025/8/19 03:36,695.15,-11.175991,47.036486,14.9,3,1,0,45.74,5.73,0,0,2816,legitimate
TXN000249,2025/6/7 00:30,14.18,17.265786,-72.005188,72.9,0,5,0,113.76,,0,0,1879,fraudulent
TXN000250,2025/12/3 21:44,164.09,-49.775642,-39.542343,34.6,21,2,0,26.41,6.24,1,1,1115,legitimate
TXN000251,2025/11/7 07:03,33.11,8.114282,82.832564,8.9,7,4,0,123.65,5.11,0,0,648,legitimate
TXN000252,2025/3/28 23:22,3.59,-85.963549,-161.725488,84.1,23,4,0,34.64,4.24,0,0,100,legitimate
TXN000253,2025/9/30 10:41,32.2,-28.673222,17.736564,6.6,10,1,0,147.47,5.82,2,1,1373,legitimate
TXN000254,2025/7/3 04:38,59.59,46.015032,-64.631849,160.6,4,3,0,,3.14,0,0,1194,legitimate
TXN000255,2025/10/11 07:05,42.46,34.251766,122.661586,102.9,7,5,0,376.9,0.81,0,0,34,legitimate
TXN000256,2025/8/1 12:59,49.35,-1.092337,-26.450995,4.6,12,4,0,68.14,0.79,1,0,2129,legitimate
TXN000257,2025/9/17 11:06,117.66,62.098877,-37.176913,71.9,11,2,0,89.59,3.72,0,0,977,legitimate
TXN000258,2025/2/11 23:10,80.86,-81.99771,-39.908922,146.6,23,1,0,102.5,5.12,2,0,334,legitimate
TXN000259,2025/11/15 00:36,42.22,21.15277,-138.070875,21,0,5,1,120.26,7.9,1,0,1708,fraudulent
TXN000260,2025/1/18 05:32,66.95,71.532303,15.859351,7.8,5,5,0,11.82,3.41,2,0,1337,fraudulent
TXN000261,2025/7/24 22:21,12.86,17.635137,59.573897,2.6,22,3,0,,6.98,0,0,496,legitimate
TXN000262,2025/8/29 16:44,58,88.497888,-2.747112,9.1,16,4,0,111.09,0.84,1,0,765,legitimate
TXN000263,2025/7/30 20:21,366.38,70.477504,154.176008,116.5,20,2,1,11.02,7.58,0,0,2916,legitimate
TXN000264,2025/3/31 01:36,1.88,20.869497,61.935831,0.9,1,0,0,106.97,,0,0,553,legitimate
TXN000265,2025/8/5 05:26,2115.22,-26.336472,-32.126915,5.2,5,1,0,116.36,0.77,1,0,2044,fraudulent
TXN000266,2025/10/31 09:15,21.07,-77.976002,-161.742702,25.7,9,4,0,64.03,3.66,0,1,2370,legitimate
TXN000267,2025/8/21 04:52,72.73,-17.241682,105.490289,31.5,4,3,0,37.43,5.43,0,0,1167,legitimate
TXN000268,2025/1/15 18:14,46.13,-87.617835,103.153692,,18,2,0,108.97,3.88,0,0,322,legitimate
TXN000269,2025/9/7 09:20,254.75,-46.160701,155.750426,1.7,9,6,0,170.39,6.91,0,0,1124,legitimate
TXN000270,2025/5/24 18:39,8.07,-77.61057,-98.342381,16.1,18,5,1,129.69,1.94,1,0,969,legitimate
TXN000271,2025/2/10 21:12,37.54,59.809832,-67.418264,94.6,21,0,0,7.48,4.99,0,0,2233,legitimate
TXN000272,2025/3/23 23:47,30.03,-80.883001,-147.111932,64.8,23,6,0,55.47,4.66,1,1,2746,legitimate
TXN000273,2025/4/29 01:19,77.57,-85.160559,-71.315333,7.6,1,1,0,98.07,4.82,1,0,935,legitimate
TXN000274,2025/3/31 08:04,1.56,10.304262,80.513853,0.8,8,0,0,70.95,6.47,0,0,1170,legitimate
TXN000275,2025/3/28 03:08,13.14,75.933277,-1.37502,20.5,3,4,,,6.89,0,0,2391,legitimate
TXN000276,2025/1/28 04:11,56.25,56.660436,77.795455,,4,1,1,79.53,6.08,0,0,883,legitimate
TXN000277,2025/4/2 12:27,159.73,13.955196,-95.936657,1.3,12,2,0,30.59,7.29,1,0,204,legitimate
TXN000278,2025/9/15 19:18,137.27,78.927493,-175.206583,14.9,19,0,1,334.24,3.61,1,0,1730,legitimate
TXN000279,2025/8/9 02:02,38.91,82.392708,169.310199,50.5,2,5,1,183.71,3.17,0,0,2651,legitimate
TXN000280,2025/1/21 23:12,205.94,-20.130973,-157.863072,18.7,23,1,0,120.97,4.62,1,0,1876,legitimate
TXN000281,2025/11/6 07:23,28.67,-27.565768,147.837893,88.4,7,3,0,69.04,7.73,0,0,834,legitimate
TXN000282,2025/4/2 23:12,79.36,25.667905,-122.251428,164.1,23,2,,148.82,2.44,0,1,2221,legitimate
TXN000283,2025/9/17 05:03,108.89,-44.696436,56.369028,10.1,5,2,0,126.6,7.29,0,0,2784,legitimate
TXN000284,2025/10/30 09:51,0.2,73.914713,125.924214,13,9,3,0,169.17,7.73,1,0,2496,legitimate
TXN000285,2025/10/7 16:44,83.9,-52.335723,0.578721,20.6,16,1,0,19.99,6.95,2,0,569,legitimate
TXN000286,2025/10/2 15:44,104.95,78.769601,75.1068,53.8,15,3,0,27,,0,0,405,legitimate
TXN000287,2025/6/24 06:10,170.35,-28.422899,169.092499,,6,1,0,118.63,1.06,1,0,405,legitimate
TXN000288,2025/11/3 13:15,115.18,-66.944392,-59.374663,78.6,13,0,0,29.55,4.65,0,0,2253,legitimate
TXN000289,2025/6/9 21:10,2.92,-68.357628,147.056188,8.7,21,0,0,13.13,7.16,2,0,132,legitimate
TXN000290,2025/4/2 04:10,161.17,66.989847,151.311648,17.9,4,2,1,63.33,5.8,1,1,111,legitimate
TXN000291,2025/5/14 14:19,101.27,0.883076,-120.131229,43.9,14,2,0,65.78,5,0,0,9,legitimate
TXN000292,2025/1/21 16:37,110.9,-56.953204,-61.271628,59.5,16,1,0,73.41,7.53,0,0,1885,legitimate
TXN000293,2025/10/16 23:36,96.91,18.189446,-67.422385,52.9,23,3,0,34.71,4.57,0,0,517,legitimate
TXN000294,2025/7/5 15:59,29.27,26.905614,140.720725,111,15,5,2,5.7,0.69,1,0,2222,legitimate
TXN000295,2025/4/18 12:57,150.68,-33.822182,38.685034,143.1,12,4,0,3.32,1.09,0,0,317,legitimate
TXN000296,2025/6/16 05:03,66.42,-82.396858,-156.235832,117.3,5,0,0,18.6,0.32,1,0,2494,legitimate
TXN000297,2025/1/18 00:16,13.04,-87.013265,-110.682926,69.6,0,5,0,65.46,6.78,1,0,1348,legitimate
TXN000298,2025/1/13 02:01,81.54,51.252213,-143.170176,4.3,2,0,0,12.93,0.48,1,0,351,legitimate
TXN000299,2025/7/21 13:58,58.14,-50.962584,85.29026,20.3,13,0,0,,2.88,1,0,1108,legitimate
TXN000300,2025/12/15 16:23,78.92,-64.069139,64.223526,7.1,16,0,0,104.37,,2,0,975,legitimate
TXN000301,2025/11/1 06:58,14.94,-37.858425,-148.858885,81,6,5,0,39.39,2.05,0,0,1313,legitimate
TXN000302,2025/7/12 02:31,31.75,70.009125,-165.878051,44.6,2,5,0,22.15,4.04,1,0,866,legitimate
TXN000303,2025/8/18 04:33,78.44,31.671513,3.516279,74.9,4,0,0,60.97,1.87,1,0,2799,legitimate
TXN000304,2025/4/11 23:12,151.24,26.390895,138.956357,35.3,23,4,,202.14,1.19,0,0,582,legitimate
TXN000305,2025/3/7 03:11,38.78,78.950776,-63.76517,,3,4,0,1.58,1.98,2,0,694,fraudulent
TXN000306,2025/5/11 13:32,56.94,73.364414,61.36459,5.5,13,6,0,0.06,4.27,2,0,314,legitimate
TXN000307,2025/1/28 16:15,100.29,55.318607,-46.572198,68.5,16,1,0,117.43,0.11,0,0,1233,legitimate
TXN000308,2025/7/13 03:06,48.61,9.138772,28.577633,46.5,3,6,0,116.79,7.43,0,0,2137,legitimate
TXN000309,2025/9/6 02:23,118.09,76.488361,-18.622446,45.8,2,5,0,10.17,3.62,0,0,1102,legitimate
TXN000310,2025/8/20 04:40,83.76,24.013171,-141.761277,113.9,4,2,0,138.39,0.61,0,0,280,legitimate
TXN000311,2025/2/10 23:08,91.48,70.921216,-142.020966,24.6,23,0,0,80.1,6.51,0,0,1095,legitimate
TXN000312,2025/1/9 07:23,45.22,-75.565484,16.516666,13.5,7,3,0,99.22,1.11,2,0,136,legitimate
TXN000313,2025/6/26 19:21,93.92,-75.684648,-96.712253,4,19,3,0,240.78,4.54,0,0,1760,legitimate
TXN000314,2025/12/9 15:22,162.27,52.973756,79.887839,112.9,15,1,0,193.59,5.69,0,1,1706,legitimate
TXN000315,2025/2/12 10:48,85.12,12.979302,37.172854,20.2,10,2,0,44.83,0.12,1,0,2334,legitimate
TXN000316,2025/6/11 12:54,173.44,-72.182248,76.698826,80.7,12,2,0,99.74,6.91,2,0,924,legitimate
TXN000317,2025/4/20 20:14,53.78,-5.980327,59.07794,52.2,20,6,0,14.23,1.75,2,1,1792,legitimate
TXN000318,2025/10/18 14:19,129.5,-36.236725,165.081023,16.6,14,5,0,16.47,3.81,1,0,1160,legitimate
TXN000319,2025/9/20 02:15,2.26,1.216123,-150.721705,18,2,5,0,111.9,2.85,0,0,2017,fraudulent
TXN000320,2025/6/19 07:27,259.9,15.563808,-34.681279,77.7,7,3,0,72.76,5.25,0,0,2707,legitimate
TXN000321,2025/7/20 19:17,21.66,35.890839,-84.560052,42.2,19,6,1,4.08,6.71,1,0,1555,fraudulent
TXN000322,2025/9/8 06:22,6.95,46.772834,74.292902,47.3,6,0,0,465.96,0.1,1,0,261,legitimate
TXN000323,2025/5/27 08:22,0.24,-19.317696,-133.773386,20.2,8,1,0,19.09,6.29,0,0,1121,legitimate
TXN000324,2025/9/30 20:49,86.48,-2.118745,172.45422,21.9,20,1,0,100.51,3.22,0,0,1295,legitimate
TXN000325,2025/9/19 11:52,96.42,9.242999,-147.245059,7.2,11,4,0,105.15,1.08,1,0,1470,legitimate
TXN000326,2025/12/1 10:17,232.19,59.703466,175.234936,18.6,10,0,0,126.25,3.11,0,0,901,legitimate
TXN000327,2025/11/30 04:26,70.67,-45.00148,138.47233,103.7,4,6,1,105.75,0.72,2,0,1986,legitimate
TXN000328,2025/12/12 04:50,36.46,10.149836,98.524716,29,4,4,0,8.9,7.71,1,0,1613,legitimate
TXN000329,2025/8/16 07:58,31.9,-10.136137,-127.765716,10.9,7,5,0,4.27,5.82,0,0,812,legitimate
TXN000330,2025/5/17 19:49,12.85,-34.26365,-25.958862,73.1,19,5,1,82.1,2.88,0,0,535,legitimate
TXN000331,2025/4/26 06:23,174.45,-84.580762,4.245953,11.6,6,5,1,46.1,5.75,0,0,1447,fraudulent
TXN000332,2025/10/26 22:40,35.18,-32.12559,-55.659351,28.6,22,6,0,79.19,1.41,0,0,536,legitimate
TXN000333,2025/4/22 23:29,4.45,-78.361774,170.526586,88.3,23,1,0,41.1,1.87,0,0,2764,legitimate
TXN000334,2025/12/20 01:29,14.91,64.963537,-140.71784,57.9,1,5,0,30.1,7.41,0,0,2273,legitimate
TXN000335,2025/1/4 20:49,46.4,-63.720909,-90.263592,39.6,20,5,0,53.32,6.35,0,0,2080,legitimate
TXN000336,2025/9/16 02:09,41.98,-76.100889,149.01303,54.1,2,1,0,160.18,5.02,0,0,589,legitimate
TXN000337,2025/10/25 08:01,61.09,42.884669,-26.451338,31.5,8,5,0,244.61,7.38,0,0,363,legitimate
TXN000338,2025/1/28 07:28,65.86,-3.640182,-80.285725,27.1,7,1,1,106.49,4.21,2,0,897,legitimate
TXN000339,2025/5/6 15:55,51.02,-75.603608,-81.846506,26,15,1,0,21.95,5.01,0,0,258,legitimate
TXN000340,2025/3/3 07:37,102.63,-41.679084,-145.225722,28.6,7,0,0,16.91,,0,0,2689,legitimate
TXN000341,2025/8/6 18:02,48.92,55.024268,155.216915,5.9,18,2,0,36.32,0.63,0,0,1176,legitimate
TXN000342,2025/9/29 11:02,140.46,-71.791876,-143.358827,6.1,11,0,1,67.16,1.94,0,0,2040,legitimate
TXN000343,2025/7/12 23:28,27.24,1.491859,96.899352,72.3,23,5,0,83.47,3.52,0,0,2725,legitimate
TXN000344,2025/4/11 11:02,48.16,-85.20398,-112.869767,14.5,11,4,0,30.97,5.11,0,0,528,legitimate
TXN000345,2025/3/15 08:45,1.3,-26.687246,-175.263695,0.9,8,5,1,18.13,0.44,0,0,2873,legitimate
TXN000346,2025/1/14 08:43,41.62,-64.370637,44.260308,59.6,8,1,0,53.32,1.66,0,0,1340,legitimate
TXN000347,2025/6/8 02:29,48.21,-62.334288,-31.617068,53,2,6,0,14.17,0.77,2,0,1041,legitimate
TXN000348,2025/8/12 08:09,39.31,-71.51561,-159.048066,65.3,8,1,0,212.95,3.07,0,0,2760,legitimate
TXN000349,2025/2/2 12:11,146.93,-73.476405,-29.109301,1.4,12,6,0,108.82,5.02,0,0,1325,legitimate
TXN000350,2025/10/14 08:59,34.84,-75.287966,126.149922,59.3,8,1,0,114.34,0.17,0,0,1812,legitimate
TXN000351,2025/10/5 03:09,178.85,-12.418593,-179.936602,8.1,3,6,1,218.12,4.19,2,0,584,fraudulent
TXN000352,2025/4/26 02:01,138.29,-68.950514,-58.337572,39.8,2,5,0,293.02,5.43,0,0,1993,legitimate
TXN000353,2025/3/18 09:38,71.29,65.961208,32.962825,42.5,9,1,0,119.76,0.84,0,0,442,legitimate
TXN000354,2025/3/4 06:51,18.48,7.944696,8.934812,153.4,6,1,0,529.67,4.4,0,0,2071,legitimate
TXN000355,2025/4/14 07:44,71.09,-41.44419,131.143645,16.6,7,0,,132.13,4.94,0,0,901,legitimate
TXN000356,2025/10/11 09:58,4.11,-25.754091,-143.861504,44.8,9,5,0,0.63,,2,0,666,legitimate
TXN000357,2025/8/31 22:15,194.29,-75.64425,-60.218623,18.6,22,6,1,372.83,7.22,0,0,2127,legitimate
TXN000358,2025/7/10 09:03,23.42,1.25143,97.190535,,9,3,1,45.18,2.94,0,0,1845,legitimate
TXN000359,2025/8/15 00:58,139.04,-26.254702,75.195305,54.4,0,4,0,175.88,1.32,0,0,1654,legitimate
TXN000360,2025/1/31 06:48,51.08,36.495722,75.579408,,6,4,0,83.2,7.73,0,0,1032,legitimate
TXN000361,2025/5/19 04:35,22.5,-25.953771,-108.46015,17.2,4,0,0,,7.62,0,0,964,legitimate
TXN000362,2025/4/29 02:50,878.39,85.830941,-54.179189,50.3,2,1,,2.99,6.22,0,0,1183,legitimate
TXN000363,2025/8/2 07:01,127.41,82.63911,114.170388,197.7,7,5,1,97.13,1.52,0,0,567,legitimate
TXN000364,2025/8/4 00:35,144.85,39.786408,-88.684512,60.5,0,0,0,28.33,0.27,0,0,2859,legitimate
TXN000365,2025/7/27 22:51,56.87,11.338753,-171.258471,3,22,6,1,36.05,4.73,1,0,1896,legitimate
TXN000366,2025/9/18 02:55,21.56,-59.484913,-178.421197,39.2,2,3,0,156.36,,0,0,343,legitimate
TXN000367,2025/4/8 13:54,30.79,-76.659318,-87.72121,20.8,13,1,0,115.83,0.23,1,0,660,legitimate
TXN000368,2025/10/10 23:29,126.12,-26.600395,173.356506,41.7,23,4,0,26.58,6.84,0,0,1711,legitimate
TXN000369,2025/5/18 09:43,250.89,-50.186803,157.513284,19.2,9,6,0,17.59,6,2,0,1475,legitimate
TXN000370,2025/1/7 21:07,1705.12,62.638635,-78.136396,166.9,21,1,1,747.19,7.84,1,0,2734,legitimate
TXN000371,2025/12/16 12:49,66.32,17.725786,-52.404748,17.3,12,1,0,60.44,2.39,1,0,2096,legitimate
TXN000372,2025/11/4 18:23,14.8,51.924981,27.537101,35.6,18,1,0,18.61,3.62,0,0,97,legitimate
TXN000373,2025/9/16 23:34,63.4,-66.633818,151.229878,115.4,23,1,0,17.23,3.72,0,0,560,legitimate
TXN000374,2025/5/5 10:26,72.89,-53.629463,-51.20228,20.8,10,0,0,277.86,5.48,0,0,1400,legitimate
TXN000375,2025/1/22 11:46,11.52,-45.505836,-89.842614,68.4,11,2,1,305.98,0.18,0,1,1572,legitimate
TXN000376,2025/5/11 19:08,56.09,79.867955,98.23898,43.5,19,6,0,43.4,5.85,2,0,1477,legitimate
TXN000377,2025/8/18 03:17,29.73,75.925351,-123.308196,4.3,3,0,0,14.93,6.58,2,0,2398,legitimate
TXN000378,2025/4/16 09:36,183.42,23.528168,-117.23715,65.6,9,2,0,93.53,3.97,2,0,2580,legitimate
TXN000379,2025/4/30 09:01,211.05,-18.79104,65.350748,177,9,2,0,167.09,7.01,1,0,39,legitimate
TXN000380,2025/1/21 16:38,241.04,-43.591673,128.631588,36.9,16,1,0,410.22,5.44,0,0,724,legitimate
TXN000381,2025/3/26 23:26,74.69,-42.234673,-11.621437,6.5,23,2,0,36.05,2.68,1,0,1413,legitimate
TXN000382,2025/1/2 10:49,124.3,-52.563642,-108.286106,66.3,10,3,0,486.16,6.03,0,0,1128,legitimate
TXN000383,2025/9/30 17:51,215.86,-48.791357,-86.362062,48,17,1,0,10.17,1.32,0,0,873,legitimate
TXN000384,2025/2/16 07:29,81.18,-50.464227,56.569952,6.2,7,6,0,416.53,1.01,0,0,1388,legitimate
TXN000385,2025/9/25 23:12,3.13,12.083163,171.532023,71.3,23,3,0,112.02,3.44,0,0,2832,legitimate
TXN000386,2025/8/9 09:10,19.9,-28.093009,-58.771501,7.5,9,5,0,138.73,5.85,0,0,1165,legitimate
TXN000387,2025/6/7 10:13,21.67,-19.540493,67.929404,114.8,10,5,0,36.09,6.55,2,1,1758,legitimate
TXN000388,2025/4/23 07:17,31.67,-81.560598,-57.20945,14.8,7,2,0,4.26,0.52,1,0,318,legitimate
TXN000389,2025/6/30 16:49,136.99,-17.052812,-127.668894,28.1,16,0,0,3.76,3.08,1,0,2405,legitimate
TXN000390,2025/4/3 03:10,140.28,54.822859,127.59732,30.3,3,3,0,4.6,1.97,0,0,759,legitimate
TXN000391,2025/3/19 09:11,74.57,-79.338151,-58.293722,32.9,9,2,0,81.81,2.23,1,0,1364,legitimate
TXN000392,2025/8/26 14:21,1.13,-14.568761,173.512768,44.9,14,1,0,25.74,0.95,0,0,2613,legitimate
TXN000393,2025/12/19 20:23,128.18,-20.297369,3.290345,26.1,20,4,0,21.2,6.55,1,0,2622,legitimate
TXN000394,2025/3/20 04:50,71.83,76.281368,154.225649,52.4,4,3,1,136.35,0.83,1,0,1825,fraudulent
TXN000395,2025/2/23 06:03,74.15,-16.974207,152.85062,21.6,6,6,1,11.69,5.18,1,0,2568,fraudulent
TXN000396,2025/10/5 13:55,3.88,71.794197,18.45338,24.4,13,6,0,31.36,4.78,0,0,990,legitimate
TXN000397,2025/7/11 04:45,206.34,65.278316,-28.310856,91.5,4,4,1,33.63,0.15,0,0,1663,legitimate
TXN000398,2025/8/8 13:00,289.35,58.553679,123.132887,31,13,4,0,46.49,5.62,0,0,286,legitimate
TXN000399,2025/3/27 14:19,6.09,49.878473,142.696163,115.3,14,3,0,94.8,0.69,0,0,2214,legitimate
TXN000400,2025/9/11 06:13,23.68,-68.660723,-43.995128,9.3,6,3,0,54.03,0.44,1,0,2269,legitimate
TXN000401,2025/12/12 10:24,41.48,32.829237,-110.920628,57.4,10,4,1,17.42,3.82,2,0,2869,fraudulent
TXN000402,2025/12/30 04:16,132.99,64.638798,127.744948,89.9,4,1,0,67.95,7.94,1,0,251,legitimate
TXN000403,2025/3/30 01:33,243.29,-55.557279,-173.150298,,1,6,0,19.26,6.74,0,0,285,legitimate
TXN000404,2025/6/29 21:06,8.49,84.062431,-109.54218,,21,6,0,65.1,3.55,0,0,305,legitimate
TXN000405,2025/9/19 04:20,23.78,34.325026,137.566739,61.5,4,4,0,112.88,7.17,0,0,524,legitimate
TXN000406,2025/11/29 00:01,1.18,15.022991,-15.811469,175.1,0,5,0,33.69,0.08,0,0,164,legitimate
TXN000407,2025/9/9 07:23,42.96,-73.037308,-93.08833,11.4,7,1,0,56.68,7.96,0,0,476,legitimate
TXN000408,2025/3/2 02:39,26.64,-14.767708,-167.864994,44,2,6,0,188.57,2.39,2,0,2900,legitimate
TXN000409,2025/2/20 06:28,53.47,33.595758,104.376357,40.3,6,3,0,1.09,0.96,0,1,1397,legitimate
TXN000410,2025/3/5 23:35,93.32,-32.680093,96.939025,,23,2,0,117.82,6.7,0,0,976,legitimate
TXN000411,2025/12/27 07:28,61.26,34.693285,-113.375447,2.1,7,5,0,213.16,1.53,1,0,396,legitimate
TXN000412,2025/8/16 05:03,0.18,-39.420453,-152.059363,,5,5,0,47.91,6.67,0,0,522,legitimate
TXN000413,2025/7/13 04:31,2.66,13.973265,-119.662186,198.5,4,6,0,218.55,6.59,1,0,1102,legitimate
TXN000414,2025/6/14 14:28,66.51,20.33729,77.898397,74.3,14,5,0,114.56,2.24,0,0,1869,legitimate
TXN000415,2025/5/3 13:58,92.46,-43.100974,90.858833,29.7,13,5,0,44.13,4.77,0,0,450,legitimate
TXN000416,2025/8/25 15:49,21.19,14.763786,66.394343,20.2,15,0,0,33.68,6.62,0,0,2835,legitimate
TXN000417,2025/11/12 00:10,116.15,39.326757,-167.984565,23.3,0,2,1,41.28,5.35,0,1,914,legitimate
TXN000418,2025/8/30 13:05,959.52,54.061717,76.686199,65.7,13,5,0,144.51,4.62,2,0,2429,fraudulent
TXN000419,2025/8/23 23:28,128.37,23.886063,3.158651,5.2,23,5,0,61.55,1.48,0,0,2839,legitimate
TXN000420,2025/12/26 03:11,69.55,-18.594913,-123.453462,16.4,3,4,0,71.94,7.08,0,0,549,legitimate
TXN000421,2025/10/21 12:08,228.72,-88.740004,-26.952841,36.9,12,1,0,56.47,3.33,0,0,355,legitimate
TXN000422,2025/8/17 09:59,72.86,-82.690831,40.260997,16.9,9,6,0,177.08,6.75,0,0,833,legitimate
TXN000423,2025/5/9 16:48,21.8,52.192163,44.402243,9.7,16,4,1,14.68,7.69,0,0,884,legitimate
TXN000424,2025/5/24 01:50,5.58,5.984717,-76.87821,39.8,1,5,0,314.47,7.45,0,0,1110,legitimate
TXN000425,2025/12/4 03:38,7.49,70.237374,82.257041,26.9,3,3,0,114.33,5.97,1,0,1661,legitimate
TXN000426,2025/6/10 07:45,480.44,43.205789,-18.709726,,7,1,0,67.59,7.29,1,0,1520,legitimate
TXN000427,2025/9/11 19:17,160.72,73.137071,131.596192,8.5,19,3,0,94.58,7.58,0,0,235,legitimate
TXN000428,2025/9/12 22:31,295.39,55.785211,-118.600093,15.6,22,4,0,40.93,7.17,0,0,1487,legitimate
TXN000429,2025/10/26 08:01,2.1,56.172832,62.086843,,8,6,0,231.73,1.69,1,0,1674,legitimate
TXN000430,2025/10/5 21:25,86.97,6.74259,-63.393592,40.3,21,6,0,0.5,5.35,0,0,824,legitimate
TXN000431,2025/6/5 00:16,107.62,-73.70976,156.214921,43.1,0,3,0,70.24,0.16,0,0,1236,legitimate
TXN000432,2025/4/23 09:57,1397.25,66.484516,95.555431,,9,2,0,107.94,2.11,0,0,766,legitimate
TXN000433,2025/11/18 14:46,10.88,-69.156797,-28.142789,27.4,14,1,1,51.62,6.35,1,0,1590,legitimate
TXN000434,2025/4/3 21:41,55.6,-86.318054,-32.769831,147.5,21,3,0,215.37,1.59,0,0,1883,legitimate
TXN000435,2025/11/11 01:26,82.89,65.555602,-24.084598,11,1,1,0,50.24,3.58,0,0,1798,legitimate
TXN000436,2025/7/14 21:09,244.38,77.948203,117.457784,11.5,21,0,0,64.83,1.82,2,0,2613,legitimate
TXN000437,2025/8/28 13:13,116.8,-48.561039,84.16895,57.4,13,3,0,27.35,0.45,1,0,768,legitimate
TXN000438,2025/3/27 19:30,52.18,-47.138582,1.190212,,19,3,0,171.12,2.37,0,0,400,legitimate
TXN000439,2025/8/22 01:00,143,-26.516225,178.793015,90.3,1,4,0,4.4,1.6,0,1,2033,legitimate
TXN000440,2025/7/14 00:39,83.13,-21.29503,59.821461,15.6,0,0,0,16.93,6.98,2,0,1806,legitimate
TXN000441,2025/11/20 15:18,1.31,43.353051,1.982709,14.9,15,3,0,6.69,3.72,2,0,1758,legitimate
TXN000442,2025/7/11 23:08,32.45,-57.70704,-49.968815,20.2,23,4,0,71.91,2.56,1,0,405,legitimate
TXN000443,2025/4/16 20:23,23.08,-80.124133,140.081684,48.1,20,2,0,1.16,2.83,0,0,923,legitimate
TXN000444,2025/7/15 06:43,41.26,38.129239,111.744699,39.3,6,1,0,0.98,1.51,1,0,536,legitimate
TXN000445,2025/6/20 14:33,286.89,-87.901443,-99.388951,127.6,14,4,1,167.95,2.63,0,0,366,legitimate
TXN000446,2025/8/30 14:07,32.72,78.231129,-39.156891,46.2,14,5,1,147.45,1.52,0,0,2517,legitimate
TXN000447,2025/4/15 11:13,36.86,55.380051,-167.381193,62.1,11,1,0,461.39,3.58,0,0,2008,legitimate
TXN000448,2025/3/31 17:42,24.98,27.010303,119.494367,30.1,17,0,0,28.57,5.08,0,0,2229,legitimate
TXN000449,2025/7/15 02:04,123.81,50.717042,-11.072691,44.3,2,1,0,127.19,1.66,0,0,492,legitimate
TXN000450,2025/8/2 16:44,15.88,53.598306,-109.070573,81.7,16,5,0,19.33,3.61,0,0,2462,legitimate
TXN000451,2025/11/30 13:14,1484.06,50.691043,7.488856,18.3,13,6,0,135.61,0.1,2,0,461,legitimate
